SAT.V,SAT.Q,SAT.C,School,GPA,Status,Gender
590,700,1290,ENGINEERING,3.1241,G,F
490,520,1010,ENGINEERING,2.9819,G,M
560,470,1030,BUSINESS,2.9375,G,F
650,500,1150,LIBERAL ARTS,3.53,G,F
660,580,1240,ENGINEERING,3.8016,G,M
610,530,1140,LIBERAL ARTS,2.4927,G,F
520,590,1110,BUSINESS,3.2164,G,F
660,660,1320,ENGINEERING,3.3652,G,F
560,610,1170,LIBERAL ARTS,3.0186,G,M
520,600,1120,LIBERAL ARTS,3.9464,G,F
670,720,1390,BUSINESS,4,G,F
650,590,1240,LIBERAL ARTS,3.4482,G,M
730,750,1480,NATURAL SCIENCE,3.5312,G,M
600,550,1150,LIBERAL ARTS,2.809,G,M
500,490,990,NATURAL SCIENCE,3.3488,G,F
710,680,1390,BUSINESS,3.9469,G,M
460,610,1070,BUSINESS,3.0297,G,F
620,710,1330,ENGINEERING,3.1755,G,M
590,670,1260,BUSINESS,3.2539,G,F
450,590,1040,LIBERAL ARTS,2.983,G,M
700,710,1410,ENGINEERING,3.9752,G,F
710,800,1510,ENGINEERING,3.8562,G,F
500,610,1110,BUSINESS,3.5326,G,F
690,640,1330,BUSINESS,3.3482,G,M
600,570,1170,BUSINESS,3.2272,G,F
600,650,1250,ENGINEERING,2.6315,G,F
650,550,1200,LIBERAL ARTS,2.6446,G,F
600,590,1190,LIBERAL ARTS,2.9196,G,M
470,630,1100,NATURAL SCIENCE,3.4476,G,F
580,580,1160,LIBERAL ARTS,3.1678,G,F
540,550,1090,LIBERAL ARTS,3.4036,G,M
680,580,1260,NATURAL SCIENCE,3.1869,G,M
680,550,1230,LIBERAL ARTS,3.459,G,M
550,600,1150,LIBERAL ARTS,3.2605,G,F
620,570,1190,NATURAL SCIENCE,3.3109,G,F
570,580,1150,NATURAL SCIENCE,3.3275,G,F
700,710,1410,NATURAL SCIENCE,4,G,F
530,610,1140,NATURAL SCIENCE,2.6301,G,F
650,740,1390,BUSINESS,3.7931,G,F
760,640,1400,COMMUNICATIONS,4,G,F
520,520,1040,NATURAL SCIENCE,2.9172,G,M
580,600,1180,ENGINEERING,3.1063,G,F
490,620,1110,BUSINESS,3.9274,G,M
620,790,1410,ENGINEERING,3.7741,G,M
580,560,1140,BUSINESS,3.5185,G,F
660,690,1350,LIBERAL ARTS,3.6935,G,F
610,730,1340,BUSINESS,3.1238,G,M
650,500,1150,NATURAL SCIENCE,2.891,G,F
620,610,1230,LIBERAL ARTS,2.425,G,M
560,500,1060,NATURAL SCIENCE,3.4299,G,M
550,570,1120,NATURAL SCIENCE,2.6691,G,F
590,690,1280,ENGINEERING,2.7677,G,M
470,510,980,NATURAL SCIENCE,2.787,G,M
410,530,940,LIBERAL ARTS,3.4653,G,M
460,620,1080,FINE ARTS,3.8333,G,M
510,530,1040,NATURAL SCIENCE,3.2568,G,F
590,560,1150,LIBERAL ARTS,3.1333,G,F
560,590,1150,COMMUNICATIONS,3.5486,G,M
800,800,1600,ENGINEERING,4,G,F
620,640,1260,BUSINESS,3.0243,G,M
670,680,1350,NATURAL SCIENCE,3.4218,G,F
690,790,1480,NATURAL SCIENCE,3.704,G,M
620,630,1250,BUSINESS,3.4574,G,F
600,600,1200,LIBERAL ARTS,2.6766,G,M
590,800,1390,LIBERAL ARTS,3.8064,G,F
550,640,1190,BUSINESS,3.5957,G,F
640,620,1260,LIBERAL ARTS,3.2604,G,F
640,650,1290,LIBERAL ARTS,3.2991,G,F
440,490,930,LIBERAL ARTS,2.5137,G,F
560,510,1070,NATURAL SCIENCE,3.1111,G,F
650,790,1440,ENGINEERING,3.624,G,F
620,560,1180,LIBERAL ARTS,2.2101,G,M
500,570,1070,LIBERAL ARTS,2.7019,G,F
570,580,1150,BUSINESS,3.2113,G,F
610,650,1260,ENGINEERING,2.7372,G,F
710,790,1500,ENGINEERING,2.948,G,F
660,660,1320,ENGINEERING,2.3246,G,M
590,550,1140,LIBERAL ARTS,2.7153,G,F
610,650,1260,LIBERAL ARTS,3,G,F
580,760,1340,ENGINEERING,3.2812,G,M
570,790,1360,NATURAL SCIENCE,2.704,G,M
630,630,1260,NATURAL SCIENCE,3.1098,G,M
540,590,1130,LIBERAL ARTS,2.9126,G,M
440,730,1170,COMMUNICATIONS,2.8819,G,F
500,580,1080,NATURAL SCIENCE,3.1916,G,M
610,740,1350,NATURAL SCIENCE,3.9482,G,M
800,790,1590,LIBERAL ARTS,2.1843,G,M
670,600,1270,LIBERAL ARTS,2.8691,G,M
570,650,1220,ENGINEERING,3.0522,G,F
650,650,1300,ARCHITECTURE,3.752,G,F
540,450,990,BUSINESS,3.0956,G,M
790,760,1550,NATURAL SCIENCE,4,G,M
450,580,1030,NATURAL SCIENCE,3.1764,G,F
440,560,1000,FINE ARTS,3.3688,G,F
660,510,1170,LIBERAL ARTS,2,G,F
600,640,1240,NATURAL SCIENCE,3.5689,G,F
580,660,1240,NATURAL SCIENCE,3.5913,G,F
640,540,1180,LIBERAL ARTS,3.7053,G,M
730,720,1450,LIBERAL ARTS,3.5048,G,M
550,690,1240,NATURAL SCIENCE,2.9098,G,M
680,710,1390,ENGINEERING,2.1,G,F
480,620,1100,NATURAL SCIENCE,3.7368,G,F
540,570,1110,NATURAL SCIENCE,2.8571,G,M
650,640,1290,ENGINEERING,3.1219,G,M
670,730,1400,LIBERAL ARTS,3.4857,G,F
600,640,1240,FINE ARTS,2.6299,G,M
630,760,1390,ENGINEERING,2.5096,G,F
460,770,1230,NATURAL SCIENCE,3.8928,G,F
580,600,1180,BUSINESS,2.7619,G,F
640,700,1340,LIBERAL ARTS,3.653,G,M
730,690,1420,NATURAL SCIENCE,3.7103,G,F
500,620,1120,NATURAL SCIENCE,3.4623,G,F
560,580,1140,LIBERAL ARTS,2.7575,G,F
550,570,1120,NATURAL SCIENCE,3.5555,G,M
640,710,1350,NATURAL SCIENCE,3.1884,G,F
450,720,1170,ENGINEERING,2.2432,G,M
620,700,1320,NATURAL SCIENCE,2.2076,G,M
770,660,1430,LIBERAL ARTS,3.4814,G,F
630,750,1380,LIBERAL ARTS,3.7669,G,M
590,710,1300,LIBERAL ARTS,3.9005,G,M
700,610,1310,LIBERAL ARTS,3.4396,G,F
580,620,1200,LIBERAL ARTS,3.8787,G,F
700,620,1320,FINE ARTS,3.29,G,M
440,410,850,LIBERAL ARTS,2.6017,G,M
670,510,1180,ENGINEERING,3.5578,G,F
450,700,1150,ENGINEERING,3.4295,G,M
530,580,1110,NATURAL SCIENCE,2.4307,G,F
570,620,1190,NATURAL SCIENCE,3.7,G,M
620,700,1320,ENGINEERING,2.8253,G,F
590,560,1150,NURSING,3.1357,G,M
650,680,1330,NATURAL SCIENCE,3.9117,G,F
560,660,1220,COMMUNICATIONS,3.228,G,F
540,530,1070,LIBERAL ARTS,2.7155,G,M
590,660,1250,BUSINESS,3.4134,G,F
610,750,1360,BUSINESS,3.9065,G,F
450,660,1110,NATURAL SCIENCE,3.8854,G,M
730,670,1400,LIBERAL ARTS,2.0138,G,F
510,540,1050,BUSINESS,3.2932,G,M
490,650,1140,LIBERAL ARTS,2.228,G,F
540,470,1010,LIBERAL ARTS,3.3478,G,M
590,590,1180,LIBERAL ARTS,3.6065,G,M
590,620,1210,FINE ARTS,3.376,G,M
750,790,1540,BUSINESS,3.3095,G,M
560,570,1130,EDUCATION,3.5408,G,M
470,410,880,LIBERAL ARTS,2.8073,G,F
510,610,1120,NATURAL SCIENCE,2.6065,G,M
610,580,1190,LIBERAL ARTS,2.7297,G,M
430,530,960,NATURAL SCIENCE,2.5869,G,F
540,370,910,FINE ARTS,2.7156,G,M
570,680,1250,NATURAL SCIENCE,2.7983,G,F
600,640,1240,BUSINESS,3.7142,G,M
630,590,1220,LIBERAL ARTS,2.9666,G,F
480,640,1120,LIBERAL ARTS,3.1803,G,M
730,800,1530,LIBERAL ARTS,2.8305,G,M
380,400,780,LIBERAL ARTS,3.1709,G,F
630,590,1220,LIBERAL ARTS,3.2872,G,F
440,560,1000,BUSINESS,3.2909,G,F
530,650,1180,BUSINESS,3.3114,G,F
580,670,1250,BUSINESS,3.3207,G,F
470,590,1060,LIBERAL ARTS,2.8823,G,F
540,750,1290,NATURAL SCIENCE,2.6466,G,M
490,590,1080,BUSINESS,2.7731,G,F
500,630,1130,ENGINEERING,3.4137,G,M
550,660,1210,NATURAL SCIENCE,2.8016,G,F
430,590,1020,LIBERAL ARTS,2.898,G,F
600,600,1200,NATURAL SCIENCE,2.4423,G,M
520,500,1020,LIBERAL ARTS,3.7835,G,M
700,650,1350,LIBERAL ARTS,3.2115,G,M
500,660,1160,LIBERAL ARTS,3.1916,G,M
460,620,1080,NATURAL SCIENCE,2.7272,G,F
480,580,1060,LIBERAL ARTS,2.5694,G,F
540,580,1120,BUSINESS,3.2631,G,M
640,550,1190,LIBERAL ARTS,3.5233,G,F
550,580,1130,LIBERAL ARTS,3.1008,G,F
630,610,1240,NATURAL SCIENCE,2.7592,G,F
610,710,1320,ENGINEERING,2.867,G,F
700,580,1280,LIBERAL ARTS,2.6818,G,F
690,700,1390,ENGINEERING,3.7603,G,F
670,710,1380,LIBERAL ARTS,3.221,G,F
610,640,1250,NATURAL SCIENCE,3.4354,G,F
760,750,1510,LIBERAL ARTS,3.245,G,M
620,520,1140,LIBERAL ARTS,3.2761,G,M
500,630,1130,LIBERAL ARTS,3.1226,G,M
550,480,1030,LIBERAL ARTS,3.4545,G,M
470,520,990,NATURAL SCIENCE,2.4402,G,M
690,740,1430,ENGINEERING,3.5703,G,F
580,590,1170,LIBERAL ARTS,2.4452,G,F
560,490,1050,LIBERAL ARTS,2.8787,G,M
660,720,1380,NATURAL SCIENCE,3,G,F
590,650,1240,BUSINESS,3.2142,G,M
530,580,1110,NATURAL SCIENCE,2.581,G,M
570,650,1220,BUSINESS,3.7407,G,F
800,800,1600,BUSINESS,4,G,F
560,650,1210,NATURAL SCIENCE,3.2666,G,M
550,670,1220,ENGINEERING,3.032,G,M
700,790,1490,ENGINEERING,2.6496,G,M
470,620,1090,LIBERAL ARTS,3.288,G,M
510,700,1210,ENGINEERING,3.4087,G,M
450,630,1080,LIBERAL ARTS,3.0294,G,F
550,670,1220,NATURAL SCIENCE,2.9383,G,M
660,690,1350,ENGINEERING,2.7727,G,M
520,670,1190,LIBERAL ARTS,2.6474,G,F
470,730,1200,ENGINEERING,2.7028,G,M
670,660,1330,FINE ARTS,3.4754,G,F
430,570,1000,BUSINESS,3.8037,G,F
600,660,1260,ENGINEERING,3.8809,G,F
580,540,1120,LIBERAL ARTS,2.2148,G,F
710,660,1370,LIBERAL ARTS,3.2975,G,F
410,510,920,ENGINEERING,2.0551,G,F
570,600,1170,BUSINESS,3.3893,G,M
520,530,1050,LIBERAL ARTS,2.7076,G,M
620,670,1290,NATURAL SCIENCE,2.3333,G,M
650,650,1300,LIBERAL ARTS,3.2254,G,M
670,770,1440,BUSINESS,3.9032,G,F
650,640,1290,LIBERAL ARTS,3.271,G,F
660,670,1330,ENGINEERING,3.9542,G,M
500,460,960,NATURAL SCIENCE,2.6533,G,F
560,690,1250,LIBERAL ARTS,3.0192,G,F
670,740,1410,LIBERAL ARTS,3.4642,G,F
570,760,1330,LIBERAL ARTS,3.9708,G,F
580,600,1180,NATURAL SCIENCE,3.15,G,M
570,760,1330,ENGINEERING,3.9794,G,M
550,640,1190,LIBERAL ARTS,2.548,G,M
460,690,1150,ENGINEERING,3.6131,G,M
700,780,1480,LIBERAL ARTS,3.9383,G,M
330,620,950,NATURAL SCIENCE,3.123,G,M
500,670,1170,LIBERAL ARTS,3.4761,G,F
480,790,1270,LIBERAL ARTS,3.5153,G,M
660,570,1230,NATURAL SCIENCE,2.9236,G,F
560,570,1130,NATURAL SCIENCE,3.0733,G,F
550,590,1140,ENGINEERING,2.0764,G,F
550,630,1180,LIBERAL ARTS,2.3175,G,F
490,660,1150,LIBERAL ARTS,2.1532,G,F
660,770,1430,ENGINEERING,4,G,M
640,640,1280,COMMUNICATIONS,3.7079,G,M
490,520,1010,LIBERAL ARTS,3.0176,G,F
660,740,1400,ENGINEERING,3.1052,G,F
530,710,1240,LIBERAL ARTS,2.75,G,M
650,690,1340,NATURAL SCIENCE,3.9897,G,F
560,530,1090,LIBERAL ARTS,2.5967,G,F
500,550,1050,BUSINESS,2.8842,G,F
440,490,930,LIBERAL ARTS,2.7166,G,M
470,530,1000,LIBERAL ARTS,2.7247,G,F
600,610,1210,LIBERAL ARTS,3.9708,G,M
610,630,1240,ENGINEERING,3.3239,G,M
450,550,1000,LIBERAL ARTS,2.8905,G,M
740,640,1380,ENGINEERING,3.1065,G,F
570,640,1210,BUSINESS,2.9519,G,F
590,620,1210,LIBERAL ARTS,2.8333,G,F
540,580,1120,LIBERAL ARTS,3.4395,G,F
680,670,1350,BUSINESS,3.6972,G,M
560,470,1030,LIBERAL ARTS,2.826,G,F
610,550,1160,LIBERAL ARTS,3.4869,G,F
600,680,1280,NATURAL SCIENCE,3.7222,G,F
480,520,1000,BUSINESS,3.2616,G,F
520,580,1100,BUSINESS,3.3465,G,F
510,590,1100,LIBERAL ARTS,3.3404,G,M
390,330,720,LIBERAL ARTS,3.0588,G,M
650,650,1300,NATURAL SCIENCE,3.7,G,M
690,460,1150,LIBERAL ARTS,3.5826,G,F
600,570,1170,BUSINESS,3.16,G,F
550,570,1120,LIBERAL ARTS,3.5128,G,F
650,640,1290,LIBERAL ARTS,2.173,G,F
740,670,1410,LIBERAL ARTS,3.8322,G,M
660,630,1290,COMMUNICATIONS,3.1981,G,M
690,720,1410,BUSINESS,3.5833,G,M
710,650,1360,LIBERAL ARTS,2.3173,G,M
510,560,1070,LIBERAL ARTS,3.5,G,M
450,570,1020,LIBERAL ARTS,3.2121,G,M
550,650,1200,NATURAL SCIENCE,2.5478,G,F
460,610,1070,EDUCATION,3.475,G,M
680,760,1440,ENGINEERING,3.3673,G,M
530,570,1100,ENGINEERING,3.3304,G,M
650,670,1320,BUSINESS,3.8362,G,M
500,580,1080,BUSINESS,3.5864,G,M
630,540,1170,LIBERAL ARTS,2.9842,G,M
570,590,1160,LIBERAL ARTS,3.5436,G,F
520,770,1290,NATURAL SCIENCE,3.0144,G,F
660,770,1430,ENGINEERING,3.3529,G,F
670,580,1250,LIBERAL ARTS,2.7967,G,F
650,680,1330,BUSINESS,3.6632,G,M
430,650,1080,BUSINESS,3.5042,G,F
600,620,1220,LIBERAL ARTS,3.0869,G,F
710,760,1470,NATURAL SCIENCE,3.6907,G,M
610,660,1270,COMMUNICATIONS,3.1296,G,M
550,520,1070,BUSINESS,2.9909,G,M
530,640,1170,BUSINESS,3.2892,G,M
540,650,1190,LIBERAL ARTS,3.6218,G,F
440,600,1040,LIBERAL ARTS,3.7652,G,M
670,700,1370,NATURAL SCIENCE,2.4563,G,F
560,570,1130,LIBERAL ARTS,2.8583,G,F
500,610,1110,LIBERAL ARTS,2.15,G,M
530,460,990,NATURAL SCIENCE,3.0364,G,M
770,790,1560,NATURAL SCIENCE,3.5932,G,M
520,540,1060,COMMUNICATIONS,3.8192,G,F
620,560,1180,LIBERAL ARTS,3.6106,G,F
440,440,880,LIBERAL ARTS,2.819,G,F
620,660,1280,COMMUNICATIONS,3.3467,G,F
540,610,1150,ENGINEERING,3.3057,G,M
710,770,1480,ENGINEERING,3.8521,G,M
540,520,1060,FINE ARTS,3.431,G,F
550,630,1180,LIBERAL ARTS,2.6315,G,M
630,590,1220,LIBERAL ARTS,3.4672,G,F
650,770,1420,ENGINEERING,3.8244,G,M
510,560,1070,LIBERAL ARTS,2.725,G,M
640,720,1360,BUSINESS,3.8809,G,F
630,680,1310,ENGINEERING,3.8014,G,F
470,790,1260,ENGINEERING,3.4074,G,F
490,560,1050,LIBERAL ARTS,2.509,G,F
540,540,1080,LIBERAL ARTS,2.5609,G,M
600,600,1200,NATURAL SCIENCE,3.7924,G,F
620,540,1160,FINE ARTS,3.5937,G,F
710,740,1450,NATURAL SCIENCE,3.9803,G,M
550,520,1070,LIBERAL ARTS,3.7297,G,M
500,640,1140,ENGINEERING,3.7735,G,M
530,550,1080,BUSINESS,3.685,G,M
650,690,1340,LIBERAL ARTS,3.2615,G,M
610,550,1160,LIBERAL ARTS,3.008,G,M
680,510,1190,LIBERAL ARTS,2.6016,G,F
560,570,1130,NURSING,3.7735,G,F
640,790,1430,ENGINEERING,3.8108,G,F
560,590,1150,LIBERAL ARTS,2.448,G,M
570,620,1190,NATURAL SCIENCE,2.2477,G,M
640,760,1400,NATURAL SCIENCE,2.9617,G,M
660,750,1410,NATURAL SCIENCE,3.678,G,F
670,620,1290,NATURAL SCIENCE,1.9326,G,F
450,580,1030,BUSINESS,2.8292,G,M
590,510,1100,BUSINESS,3.3478,G,M
410,720,1130,LIBERAL ARTS,3.3453,G,F
590,630,1220,LIBERAL ARTS,2.7611,G,F
470,570,1040,LIBERAL ARTS,3.2743,G,M
490,600,1090,LIBERAL ARTS,2.9761,G,F
670,650,1320,LIBERAL ARTS,3.3431,G,F
550,510,1060,NATURAL SCIENCE,2.7567,G,F
720,670,1390,ENGINEERING,3.5677,G,F
750,580,1330,LIBERAL ARTS,2.5,G,F
440,420,860,LIBERAL ARTS,3.1818,G,F
460,610,1070,LIBERAL ARTS,3.0707,G,M
670,790,1460,BUSINESS,3.8943,G,M
660,710,1370,COMMUNICATIONS,3.6901,G,F
480,550,1030,NATURAL SCIENCE,2.5454,G,M
770,730,1500,LIBERAL ARTS,3.5826,G,F
610,610,1220,EDUCATION,3.6666,G,F
480,660,1140,ENGINEERING,2.7954,G,M
580,710,1290,NATURAL SCIENCE,3.5177,G,M
710,680,1390,BUSINESS,3.8686,G,F
530,540,1070,COMMUNICATIONS,3.3367,G,F
570,580,1150,NATURAL SCIENCE,2.75,G,M
400,580,980,NATURAL SCIENCE,2.1956,G,M
440,580,1020,LIBERAL ARTS,3.3486,G,F
510,740,1250,NATURAL SCIENCE,2.923,G,F
480,610,1090,BUSINESS,3.5934,G,M
700,690,1390,LIBERAL ARTS,3.7763,G,F
680,630,1310,NATURAL SCIENCE,3.6033,G,F
800,740,1540,FINE ARTS,3.8716,G,F
530,560,1090,LIBERAL ARTS,3.1,G,M
630,660,1290,ENGINEERING,3.96,G,F
590,530,1120,EDUCATION,3.1,G,M
580,570,1150,LIBERAL ARTS,1.9291,G,F
520,640,1160,BUSINESS,3.5937,G,F
460,620,1080,NATURAL SCIENCE,3.4077,G,F
640,700,1340,FINE ARTS,3.5284,G,M
560,650,1210,BUSINESS,2.6036,G,F
530,520,1050,NATURAL SCIENCE,2.7,G,F
560,600,1160,NATURAL SCIENCE,2.3963,G,F
630,740,1370,LIBERAL ARTS,3.6461,G,M
390,550,940,LIBERAL ARTS,2.3773,G,M
620,590,1210,COMMUNICATIONS,4,G,M
540,520,1060,NATURAL SCIENCE,2.0709,G,F
710,630,1340,LIBERAL ARTS,3.8285,G,M
590,690,1280,LIBERAL ARTS,2.7589,G,M
690,660,1350,BUSINESS,3.2123,G,M
500,600,1100,ENGINEERING,3.2926,G,M
700,790,1490,ENGINEERING,3.7777,G,F
520,660,1180,ENGINEERING,3.0932,G,F
720,750,1470,BUSINESS,3.9612,G,M
540,590,1130,NATURAL SCIENCE,2.6916,G,F
520,600,1120,NATURAL SCIENCE,2.4461,G,F
460,620,1080,LIBERAL ARTS,2.7213,G,F
540,660,1200,BUSINESS,3.521,G,F
580,690,1270,ENGINEERING,2.0408,G,M
500,580,1080,LIBERAL ARTS,2.4876,G,F
510,580,1090,LIBERAL ARTS,2.5714,G,F
510,580,1090,LIBERAL ARTS,2.6732,G,F
540,790,1330,NATURAL SCIENCE,3.9552,G,F
690,710,1400,BUSINESS,3.7032,G,M
540,430,970,FINE ARTS,3.5,G,F
620,580,1200,LIBERAL ARTS,3.5,G,M
640,620,1260,LIBERAL ARTS,3.7368,G,F
760,630,1390,NATURAL SCIENCE,3.0869,G,F
650,700,1350,COMMUNICATIONS,3.0963,G,M
660,630,1290,BUSINESS,3.2822,G,M
500,570,1070,NATURAL SCIENCE,3.2666,G,F
650,680,1330,NATURAL SCIENCE,2.6541,G,M
590,550,1140,LIBERAL ARTS,3.7398,G,F
640,680,1320,BUSINESS,2.9629,G,F
740,720,1460,NATURAL SCIENCE,4,G,M
580,580,1160,BUSINESS,3.4,G,M
700,640,1340,NATURAL SCIENCE,3.609,G,F
640,570,1210,LIBERAL ARTS,3.9449,G,M
680,560,1240,FINE ARTS,3.3135,G,M
570,590,1160,NATURAL SCIENCE,2.0153,G,M
650,630,1280,NATURAL SCIENCE,3.1525,G,F
540,590,1130,LIBERAL ARTS,3.0576,G,M
580,620,1200,LIBERAL ARTS,3.0211,G,M
540,580,1120,LIBERAL ARTS,3.238,G,M
580,720,1300,ENGINEERING,3.4769,G,F
610,620,1230,NATURAL SCIENCE,3.6893,G,F
780,720,1500,NATURAL SCIENCE,3.9815,G,M
760,800,1560,NATURAL SCIENCE,3.9815,G,M
600,620,1220,NATURAL SCIENCE,3.2539,G,F
540,730,1270,NATURAL SCIENCE,3.8508,G,M
470,540,1010,BUSINESS,2.879,G,F
590,630,1220,EDUCATION,3.9482,G,F
490,720,1210,ENGINEERING,3.9109,G,M
610,720,1330,NATURAL SCIENCE,3.5263,G,M
670,680,1350,FINE ARTS,3.4573,G,M
630,770,1400,LIBERAL ARTS,3.5818,G,F
600,720,1320,COMMUNICATIONS,3.3987,G,M
450,490,940,NATURAL SCIENCE,2.6746,G,F
580,560,1140,BUSINESS,2.7058,G,F
530,620,1150,BUSINESS,3.3364,G,M
770,610,1380,LIBERAL ARTS,3.116,G,M
610,600,1210,FINE ARTS,3.1151,G,M
510,570,1080,COMMUNICATIONS,3.0467,G,M
660,670,1330,LIBERAL ARTS,3.1476,G,M
570,600,1170,LIBERAL ARTS,2.8878,G,M
610,720,1330,NATURAL SCIENCE,2.5434,G,F
610,560,1170,LIBERAL ARTS,3.5526,G,M
600,540,1140,LIBERAL ARTS,3.2058,G,M
410,700,1110,ENGINEERING,3.1376,G,F
540,480,1020,NATURAL SCIENCE,3.0813,G,M
650,720,1370,ENGINEERING,3.8048,G,F
440,610,1050,LIBERAL ARTS,2.5877,G,F
500,610,1110,LIBERAL ARTS,3.4224,G,F
670,600,1270,LIBERAL ARTS,3.6869,G,M
590,620,1210,LIBERAL ARTS,3.5258,G,F
420,690,1110,NATURAL SCIENCE,3.1981,G,M
540,660,1200,BUSINESS,3.099,G,F
690,650,1340,LIBERAL ARTS,3.5108,G,M
610,710,1320,NATURAL SCIENCE,3.3484,G,M
690,670,1360,NATURAL SCIENCE,3.3796,G,F
540,450,990,COMMUNICATIONS,2.6901,G,F
730,570,1300,LIBERAL ARTS,2.7692,G,M
710,770,1480,BUSINESS,3.84,G,M
580,670,1250,EDUCATION,3.3109,G,F
630,590,1220,NATURAL SCIENCE,3.5825,G,F
590,570,1160,ENGINEERING,3.0384,G,M
610,580,1190,LIBERAL ARTS,2.8654,G,M
700,790,1490,BUSINESS,4,G,F
580,450,1030,LIBERAL ARTS,2.0563,G,M
600,580,1180,NATURAL SCIENCE,3.8695,G,M
510,610,1120,NATURAL SCIENCE,2.7606,G,F
510,570,1080,LIBERAL ARTS,3.3055,G,M
550,610,1160,NATURAL SCIENCE,2.876,G,M
540,670,1210,NATURAL SCIENCE,3.1157,G,M
660,620,1280,LIBERAL ARTS,3.5773,G,F
570,650,1220,ENGINEERING,3.2377,G,F
580,680,1260,NATURAL SCIENCE,3.1027,G,M
500,630,1130,NATURAL SCIENCE,3.2613,G,M
720,600,1320,LIBERAL ARTS,3.602,G,M
290,440,730,LIBERAL ARTS,2.1693,G,M
440,650,1090,LIBERAL ARTS,3.0285,G,F
780,710,1490,ENGINEERING,3.024,G,F
480,720,1200,NATURAL SCIENCE,3.8809,G,F
660,700,1360,LIBERAL ARTS,3.1495,G,M
660,560,1220,NATURAL SCIENCE,2.3097,G,M
560,570,1130,NATURAL SCIENCE,3.09,G,M
670,690,1360,ENGINEERING,2.6442,G,F
590,620,1210,LIBERAL ARTS,3.7008,G,F
800,800,1600,LIBERAL ARTS,3.6557,G,M
710,570,1280,LIBERAL ARTS,3.8,G,M
650,550,1200,LIBERAL ARTS,2.87,G,F
580,800,1380,NATURAL SCIENCE,3.3388,G,F
620,560,1180,NATURAL SCIENCE,2.976,G,M
710,680,1390,NATURAL SCIENCE,3.8846,G,M
530,560,1090,LIBERAL ARTS,2.872,G,F
650,800,1450,ENGINEERING,3.6126,G,M
500,670,1170,SOCIAL WORK,2.9236,G,F
590,660,1250,LIBERAL ARTS,3.3606,G,F
590,570,1160,LIBERAL ARTS,3.4122,G,F
420,660,1080,LIBERAL ARTS,2.9718,G,F
650,650,1300,LIBERAL ARTS,3.7435,G,F
560,650,1210,EDUCATION,3.8165,G,F
560,640,1200,BUSINESS,3.4159,G,F
620,630,1250,NATURAL SCIENCE,3.1328,G,M
520,710,1230,NATURAL SCIENCE,2.9177,G,F
630,680,1310,NATURAL SCIENCE,3.25,G,F
610,800,1410,NATURAL SCIENCE,3.8,G,M
560,760,1320,ENGINEERING,3.4552,G,M
700,740,1440,ENGINEERING,2.5374,G,M
730,700,1430,ENGINEERING,3.2483,G,M
630,590,1220,NATURAL SCIENCE,3.0104,G,M
590,490,1080,LIBERAL ARTS,3.1153,G,M
690,750,1440,COMMUNICATIONS,3.8993,G,F
610,540,1150,NATURAL SCIENCE,2.5,G,F
480,510,990,LIBERAL ARTS,2.9626,G,M
530,530,1060,NATURAL SCIENCE,2.8196,G,M
540,560,1100,NATURAL SCIENCE,3.6118,G,F
590,530,1120,LIBERAL ARTS,2.2647,G,M
570,490,1060,BUSINESS,3.0079,G,M
540,540,1080,LIBERAL ARTS,3.0645,G,M
550,530,1080,LIBERAL ARTS,2.9454,G,M
800,710,1510,LIBERAL ARTS,3.7716,G,F
590,710,1300,ENGINEERING,3.1206,G,M
590,580,1170,LIBERAL ARTS,3.3759,G,M
530,610,1140,NATURAL SCIENCE,2.4666,G,M
650,640,1290,BUSINESS,3.112,G,M
550,600,1150,BUSINESS,3.5568,G,F
480,470,950,COMMUNICATIONS,3.923,G,F
570,580,1150,EDUCATION,3.3272,G,F
540,590,1130,COMMUNICATIONS,3.8076,G,M
680,660,1340,BUSINESS,3.4303,G,F
510,720,1230,NATURAL SCIENCE,2.6947,G,M
600,750,1350,NATURAL SCIENCE,4,G,F
710,800,1510,LIBERAL ARTS,3.6092,G,M
700,790,1490,BUSINESS,4,G,M
570,590,1160,ENGINEERING,3.0463,G,M
660,480,1140,COMMUNICATIONS,3.1271,G,F
390,650,1040,ENGINEERING,3.4705,G,M
470,560,1030,LIBERAL ARTS,3.7711,G,M
500,740,1240,LIBERAL ARTS,2.4809,G,F
530,760,1290,NATURAL SCIENCE,3.1159,G,F
310,540,850,BUSINESS,3.0744,G,M
800,680,1480,BUSINESS,3.5625,G,M
420,630,1050,LIBERAL ARTS,2.6796,G,M
500,590,1090,NURSING,2.9855,G,F
630,660,1290,NATURAL SCIENCE,3.0491,G,F
490,490,980,LIBERAL ARTS,2.3589,G,F
480,590,1070,LIBERAL ARTS,3.3018,G,M
690,670,1360,ENGINEERING,3.4042,G,F
640,670,1310,NATURAL SCIENCE,3.2083,G,M
500,580,1080,NATURAL SCIENCE,2.0173,G,F
700,670,1370,ENGINEERING,2.0781,G,M
600,660,1260,NATURAL SCIENCE,3.6548,G,F
670,590,1260,NURSING,2.6279,G,F
560,520,1080,COMMUNICATIONS,3.3673,G,F
710,700,1410,BUSINESS,4,G,M
550,720,1270,ENGINEERING,3.6752,G,F
510,630,1140,ENGINEERING,3.3738,G,F
500,520,1020,LIBERAL ARTS,2.1849,G,F
660,670,1330,FINE ARTS,3.675,G,F
